Date,Ozone,long_gap
2024-03-05 00:00:00+00:00,52.333333333333336,False
2024-03-06 00:00:00+00:00,60.48260869565217,False
2024-03-07 00:00:00+00:00,58.44166666666666,False
2024-03-08 00:00:00+00:00,63.5625,False
2024-03-09 00:00:00+00:00,82.8913043478261,False
2024-03-10 00:00:00+00:00,56.275,False
2024-03-11 00:00:00+00:00,27.833333333333332,False
2024-03-12 00:00:00+00:00,30.5,False
2024-03-13 00:00:00+00:00,33.166666666666664,False
2024-03-14 00:00:00+00:00,35.83333333333333,False
2024-03-15 00:00:00+00:00,38.5,False
2024-03-16 00:00:00+00:00,41.166666666666664,False
2024-03-17 00:00:00+00:00,43.83333333333333,False
2024-03-18 00:00:00+00:00,46.5,False
2024-03-19 00:00:00+00:00,53.413333333333334,False
2024-03-20 00:00:00+00:00,60.32666666666667,False
2024-03-21 00:00:00+00:00,67.24,False
2024-03-22 00:00:00+00:00,74.15333333333334,False
2024-03-23 00:00:00+00:00,81.06666666666666,False
2024-03-24 00:00:00+00:00,72.4,False
2024-03-25 00:00:00+00:00,65.8875,False
2024-03-26 00:00:00+00:00,67.58,False
2024-03-27 00:00:00+00:00,61.85,False
2024-03-28 00:00:00+00:00,84.78888888888889,False
2024-03-29 00:00:00+00:00,83.97272727272728,False
2024-03-30 00:00:00+00:00,82.76363636363637,False
2024-03-31 00:00:00+00:00,91.32727272727273,False
2024-04-01 00:00:00+00:00,62.529999999999994,False
2024-04-02 00:00:00+00:00,77.72727272727273,False
2024-04-03 00:00:00+00:00,68.64166666666667,False
2024-04-04 00:00:00+00:00,53.23076923076923,False
2024-04-05 00:00:00+00:00,84.77,False
2024-04-06 00:00:00+00:00,68.0,False
2024-04-07 00:00:00+00:00,65.75833333333334,False
2024-04-08 00:00:00+00:00,69.62222222222222,False
2024-04-09 00:00:00+00:00,70.60000000000001,False
2024-04-10 00:00:00+00:00,85.0,False
2024-04-11 00:00:00+00:00,81.96000000000001,False
2024-04-12 00:00:00+00:00,76.6,False
2024-04-13 00:00:00+00:00,82.1846153846154,False
2024-04-14 00:00:00+00:00,85.22999999999999,False
2024-04-15 00:00:00+00:00,61.39090909090908,False
2024-04-16 00:00:00+00:00,76.57857142857142,False
2024-04-17 00:00:00+00:00,71.75714285714285,False
2024-04-18 00:00:00+00:00,71.63888888888889,False
2024-04-19 00:00:00+00:00,70.85555555555555,False
2024-04-20 00:00:00+00:00,73.67272727272727,False
2024-04-21 00:00:00+00:00,75.11333333333333,False
2024-04-22 00:00:00+00:00,75.56666666666666,False
2024-04-23 00:00:00+00:00,77.39166666666667,False
2024-04-24 00:00:00+00:00,79.94545454545454,False
2024-04-25 00:00:00+00:00,64.61538461538461,False
2024-04-26 00:00:00+00:00,66.34444444444445,False
2024-04-27 00:00:00+00:00,84.44545454545454,False
2024-04-28 00:00:00+00:00,74.02222222222223,False
2024-04-29 00:00:00+00:00,42.26428571428572,False
2024-04-30 00:00:00+00:00,45.925000000000004,False
2024-05-01 00:00:00+00:00,49.38181818181818,False
2024-05-02 00:00:00+00:00,38.75,False
2024-05-03 00:00:00+00:00,62.0,False
2024-05-04 00:00:00+00:00,61.86428571428571,False
2024-05-05 00:00:00+00:00,85.46666666666665,False
2024-05-06 00:00:00+00:00,47.80714285714286,False
2024-05-07 00:00:00+00:00,53.56923076923077,False
2024-05-08 00:00:00+00:00,70.21818181818182,False
2024-05-09 00:00:00+00:00,73.45,False
2024-05-10 00:00:00+00:00,75.6,False
2024-05-11 00:00:00+00:00,85.05454545454546,False
2024-05-12 00:00:00+00:00,73.52000000000001,False
2024-05-13 00:00:00+00:00,74.42307692307692,False
2024-05-14 00:00:00+00:00,58.708333333333336,False
2024-05-15 00:00:00+00:00,60.54,False
2024-05-16 00:00:00+00:00,56.260000000000005,False
2024-05-17 00:00:00+00:00,59.11666666666667,False
2024-05-18 00:00:00+00:00,70.29166666666667,False
2024-05-19 00:00:00+00:00,67.27142857142857,False
2024-05-20 00:00:00+00:00,66.92727272727274,False
2024-05-21 00:00:00+00:00,69.10833333333333,False
2024-05-22 00:00:00+00:00,81.95,False
2024-05-23 00:00:00+00:00,67.28888888888889,False
2024-05-24 00:00:00+00:00,59.55,False
2024-05-25 00:00:00+00:00,64.02000000000001,False
2024-05-26 00:00:00+00:00,75.97,False
2024-05-27 00:00:00+00:00,29.26,False
2024-05-28 00:00:00+00:00,62.01666666666667,False
2024-05-29 00:00:00+00:00,59.2,False
2024-05-30 00:00:00+00:00,38.375,False
2024-05-31 00:00:00+00:00,64.32,False
2024-06-01 00:00:00+00:00,67.8,False
2024-06-02 00:00:00+00:00,67.13333333333333,False
2024-06-03 00:00:00+00:00,55.85,False
2024-06-04 00:00:00+00:00,63.7,False
2024-06-05 00:00:00+00:00,56.06666666666666,False
2024-06-06 00:00:00+00:00,79.16666666666667,False
2024-06-07 00:00:00+00:00,59.55,False
2024-06-08 00:00:00+00:00,77.05,False
2024-06-09 00:00:00+00:00,60.73333333333334,False
2024-06-10 00:00:00+00:00,58.06,False
2024-06-11 00:00:00+00:00,55.128571428571426,False
2024-06-12 00:00:00+00:00,55.36666666666667,False
2024-06-13 00:00:00+00:00,71.14545454545454,False
2024-06-14 00:00:00+00:00,69.25,False
2024-06-15 00:00:00+00:00,56.79,False
2024-06-16 00:00:00+00:00,70.525,False
2024-06-17 00:00:00+00:00,68.6888888888889,False
2024-06-18 00:00:00+00:00,75.14615384615385,False
2024-06-19 00:00:00+00:00,77.45,False
2024-06-20 00:00:00+00:00,46.628571428571426,False
2024-06-21 00:00:00+00:00,69.71000000000001,False
2024-06-22 00:00:00+00:00,52.34166666666667,False
2024-06-23 00:00:00+00:00,54.291666666666664,False
2024-06-24 00:00:00+00:00,59.35999999999999,False
2024-06-25 00:00:00+00:00,66.825,False
2024-06-26 00:00:00+00:00,64.61666666666667,False
2024-06-27 00:00:00+00:00,57.36,False
2024-06-28 00:00:00+00:00,83.53125,False
2024-06-29 00:00:00+00:00,73.295,False
2024-06-30 00:00:00+00:00,63.804545454545455,False
2024-07-01 00:00:00+00:00,57.89,False
2024-07-02 00:00:00+00:00,57.83181818181818,False
2024-07-03 00:00:00+00:00,54.9421052631579,False
2024-07-04 00:00:00+00:00,53.48,False
2024-07-05 00:00:00+00:00,69.63,False
2024-07-06 00:00:00+00:00,64.22380952380952,False
2024-07-07 00:00:00+00:00,45.67777777777778,False
2024-07-08 00:00:00+00:00,75.73333333333333,False
2024-07-09 00:00:00+00:00,67.44761904761906,False
2024-07-10 00:00:00+00:00,70.7235294117647,False
2024-07-11 00:00:00+00:00,71.125,False
2024-07-12 00:00:00+00:00,59.473684210526315,False
2024-07-13 00:00:00+00:00,74.8529411764706,False
2024-07-14 00:00:00+00:00,82.43333333333334,False
2024-07-15 00:00:00+00:00,58.705,False
2024-07-16 00:00:00+00:00,59.2875,False
2024-07-17 00:00:00+00:00,71.04444444444444,False
2024-07-18 00:00:00+00:00,87.94,False
2024-07-19 00:00:00+00:00,83.27222222222223,False
2024-07-20 00:00:00+00:00,96.39,False
2024-07-21 00:00:00+00:00,59.14,False
2024-07-22 00:00:00+00:00,62.595000000000006,False
2024-07-23 00:00:00+00:00,69.15263157894738,False
2024-07-24 00:00:00+00:00,63.214285714285715,False
2024-07-25 00:00:00+00:00,78.88421052631578,False
2024-07-26 00:00:00+00:00,99.08500000000001,False
2024-07-27 00:00:00+00:00,86.4857142857143,False
2024-07-28 00:00:00+00:00,74.91111111111111,False
2024-07-29 00:00:00+00:00,84.5,False
2024-07-30 00:00:00+00:00,81.86190476190475,False
2024-07-31 00:00:00+00:00,76.05882352941177,False
2024-08-01 00:00:00+00:00,74.35,False
2024-08-02 00:00:00+00:00,85.47894736842105,False
2024-08-03 00:00:00+00:00,80.03333333333333,False
2024-08-04 00:00:00+00:00,77.61428571428571,False
2024-08-05 00:00:00+00:00,65.815,False
2024-08-06 00:00:00+00:00,86.25238095238095,False
2024-08-07 00:00:00+00:00,86.37142857142857,False
2024-08-08 00:00:00+00:00,71.01904761904763,False
2024-08-09 00:00:00+00:00,86.84444444444445,False
2024-08-10 00:00:00+00:00,91.02272727272727,False
2024-08-11 00:00:00+00:00,86.00454545454545,False
2024-08-12 00:00:00+00:00,72.70526315789475,False
2024-08-13 00:00:00+00:00,63.915789473684214,False
2024-08-14 00:00:00+00:00,78.6421052631579,False
2024-08-15 00:00:00+00:00,74.14140350877193,False
2024-08-16 00:00:00+00:00,69.64070175438597,False
2024-08-17 00:00:00+00:00,65.14,False
2024-08-18 00:00:00+00:00,64.66363636363636,False
2024-08-19 00:00:00+00:00,71.64,False
2024-08-20 00:00:00+00:00,88.01666666666667,False
2024-08-21 00:00:00+00:00,86.98571428571428,False
2024-08-22 00:00:00+00:00,77.2909090909091,False
2024-08-23 00:00:00+00:00,69.02222222222223,False
2024-08-24 00:00:00+00:00,72.12857142857142,False
2024-08-25 00:00:00+00:00,65.34347826086957,False
2024-08-26 00:00:00+00:00,68.72500000000001,False
2024-08-27 00:00:00+00:00,88.8,False
2024-08-28 00:00:00+00:00,93.8,False
2024-08-29 00:00:00+00:00,50.05,False
2024-08-30 00:00:00+00:00,75.825,False
2024-08-31 00:00:00+00:00,50.019999999999996,False
2024-09-01 00:00:00+00:00,58.7375,False
2024-09-02 00:00:00+00:00,103.10000000000001,False
2024-09-03 00:00:00+00:00,78.03999999999999,False
2024-09-04 00:00:00+00:00,49.8,False
2024-09-05 00:00:00+00:00,66.1,False
2024-09-06 00:00:00+00:00,46.1,False
2024-09-07 00:00:00+00:00,42.849999999999994,False
2024-09-08 00:00:00+00:00,39.599999999999994,False
2024-09-09 00:00:00+00:00,50.96666666666667,False
2024-09-10 00:00:00+00:00,76.76666666666667,False
2024-09-11 00:00:00+00:00,68.48333333333333,False
2024-09-12 00:00:00+00:00,60.2,False
2024-09-13 00:00:00+00:00,62.9,False
2024-09-14 00:00:00+00:00,79.325,False
2024-09-15 00:00:00+00:00,76.65,False
2024-09-16 00:00:00+00:00,80.55,False
2024-09-17 00:00:00+00:00,71.575,False
2024-09-18 00:00:00+00:00,60.5,False
2024-09-19 00:00:00+00:00,69.86,False
2024-09-20 00:00:00+00:00,60.275,False
2024-09-21 00:00:00+00:00,76.64285714285714,False
2024-09-22 00:00:00+00:00,73.93333333333334,False
2024-09-23 00:00:00+00:00,50.4375,False
2024-09-24 00:00:00+00:00,49.209999999999994,False
2024-09-25 00:00:00+00:00,64.35,False
2024-09-26 00:00:00+00:00,77.9375,False
2024-09-27 00:00:00+00:00,50.77777777777778,False
2024-09-28 00:00:00+00:00,62.75,False
2024-09-29 00:00:00+00:00,57.24166666666667,False
2024-09-30 00:00:00+00:00,56.67272727272727,False
2024-10-01 00:00:00+00:00,50.81333333333334,False
2024-10-02 00:00:00+00:00,61.489999999999995,False
2024-10-03 00:00:00+00:00,58.125,False
2024-10-04 00:00:00+00:00,55.37777777777777,False
2024-10-05 00:00:00+00:00,41.50833333333333,False
2024-10-06 00:00:00+00:00,31.0375,False
2024-10-07 00:00:00+00:00,43.333333333333336,False
2024-10-08 00:00:00+00:00,26.075,False
2024-10-09 00:00:00+00:00,60.65555555555555,False
2024-10-10 00:00:00+00:00,64.82000000000001,False
2024-10-11 00:00:00+00:00,44.88333333333333,False
2024-10-12 00:00:00+00:00,30.53333333333333,False
2024-10-13 00:00:00+00:00,43.044444444444444,False
2024-10-14 00:00:00+00:00,3.8800000000000003,False
2024-10-15 00:00:00+00:00,31.555555555555557,False
2024-10-16 00:00:00+00:00,66.775,False
2024-10-17 00:00:00+00:00,57.55499999999999,False
2024-10-18 00:00:00+00:00,26.66470588235294,False
2024-10-19 00:00:00+00:00,33.22857142857143,False
2024-10-20 00:00:00+00:00,40.59047619047619,False
2024-10-21 00:00:00+00:00,38.87692307692308,False
2024-10-22 00:00:00+00:00,34.31666666666667,False
2024-10-23 00:00:00+00:00,57.478947368421046,False
2024-10-24 00:00:00+00:00,33.78947368421053,False
2024-10-25 00:00:00+00:00,49.95,False
2024-10-26 00:00:00+00:00,48.66111111111111,False
2024-10-27 00:00:00+00:00,41.41904761904762,False
2024-10-28 00:00:00+00:00,17.58095238095238,False
2024-10-29 00:00:00+00:00,23.400000000000002,False
2024-10-30 00:00:00+00:00,21.74705882352941,False
2024-10-31 00:00:00+00:00,19.178947368421053,False
2024-11-01 00:00:00+00:00,19.94736842105263,False
2024-11-02 00:00:00+00:00,26.2,False
2024-11-03 00:00:00+00:00,18.74736842105263,False
2024-11-04 00:00:00+00:00,4.811111111111111,False
2024-11-05 00:00:00+00:00,10.7125,False
2024-11-06 00:00:00+00:00,9.552631578947368,False
2024-11-07 00:00:00+00:00,28.82222222222222,False
2024-11-08 00:00:00+00:00,20.073684210526313,False
2024-11-09 00:00:00+00:00,41.11176470588235,False
2024-11-10 00:00:00+00:00,35.82105263157895,False
2024-11-11 00:00:00+00:00,42.82105263157895,False
2024-11-12 00:00:00+00:00,48.91111111111111,False
2024-11-13 00:00:00+00:00,30.989473684210523,False
2024-11-14 00:00:00+00:00,42.8,False
2024-11-15 00:00:00+00:00,25.904761904761905,False
2024-11-16 00:00:00+00:00,7.394444444444444,False
2024-11-17 00:00:00+00:00,27.023809523809526,False
2024-11-18 00:00:00+00:00,36.873684210526314,False
2024-11-19 00:00:00+00:00,27.422727272727272,False
2024-11-20 00:00:00+00:00,44.87619047619047,False
2024-11-21 00:00:00+00:00,31.757894736842104,False
2024-11-22 00:00:00+00:00,42.78,False
2024-11-23 00:00:00+00:00,27.068181818181817,False
2024-11-24 00:00:00+00:00,50.544444444444444,False
2024-11-25 00:00:00+00:00,64.175,False
2024-11-26 00:00:00+00:00,38.01538461538461,False
2024-11-27 00:00:00+00:00,22.573684210526316,False
2024-11-28 00:00:00+00:00,9.88888888888889,False
2024-11-29 00:00:00+00:00,41.980000000000004,False
2024-11-30 00:00:00+00:00,12.757142857142856,False
2024-12-01 00:00:00+00:00,20.65,False
2024-12-02 00:00:00+00:00,7.6125,False
2024-12-03 00:00:00+00:00,46.410000000000004,False
2024-12-04 00:00:00+00:00,64.6,False
2024-12-05 00:00:00+00:00,38.13125,False
2024-12-06 00:00:00+00:00,27.169999999999998,False
2024-12-07 00:00:00+00:00,33.55238095238095,False
2024-12-08 00:00:00+00:00,55.04761904761905,False
2024-12-09 00:00:00+00:00,25.56,False
2024-12-10 00:00:00+00:00,27.723529411764705,False
2024-12-11 00:00:00+00:00,21.0,False
2024-12-12 00:00:00+00:00,19.604761904761904,False
2024-12-13 00:00:00+00:00,20.355,False
2024-12-14 00:00:00+00:00,25.32857142857143,False
2024-12-15 00:00:00+00:00,52.404999999999994,False
2024-12-16 00:00:00+00:00,56.35,False
2024-12-17 00:00:00+00:00,22.32857142857143,False
2024-12-18 00:00:00+00:00,22.615384615384617,False
2024-12-19 00:00:00+00:00,47.99090909090909,False
2024-12-20 00:00:00+00:00,61.31,False
2024-12-21 00:00:00+00:00,41.349999999999994,False
2024-12-22 00:00:00+00:00,50.955555555555556,False
2024-12-23 00:00:00+00:00,65.78888888888889,False
2024-12-24 00:00:00+00:00,67.09,False
2024-12-25 00:00:00+00:00,64.975,False
2024-12-26 00:00:00+00:00,28.414285714285718,False
2024-12-27 00:00:00+00:00,12.331578947368422,False
2024-12-28 00:00:00+00:00,7.294736842105263,False
2024-12-29 00:00:00+00:00,30.6,False
2024-12-30 00:00:00+00:00,18.905,False
2024-12-31 00:00:00+00:00,13.327777777777778,False
2025-01-01 00:00:00+00:00,26.900000000000002,False
2025-01-02 00:00:00+00:00,28.246666666666666,False
2025-01-03 00:00:00+00:00,51.56666666666667,False
2025-01-04 00:00:00+00:00,39.19,False
2025-01-05 00:00:00+00:00,49.82,False
2025-01-06 00:00:00+00:00,69.64117647058823,False
2025-01-07 00:00:00+00:00,44.438095238095244,False
2025-01-08 00:00:00+00:00,27.23,False
2025-01-09 00:00:00+00:00,31.635294117647057,False
2025-01-10 00:00:00+00:00,34.575,False
2025-01-11 00:00:00+00:00,39.69,False
2025-01-12 00:00:00+00:00,65.05333333333333,False
2025-01-13 00:00:00+00:00,50.8875,False
2025-01-14 00:00:00+00:00,44.5,False
2025-01-15 00:00:00+00:00,43.25,False
2025-01-16 00:00:00+00:00,41.41111111111111,False
2025-01-17 00:00:00+00:00,37.300000000000004,False
2025-01-18 00:00:00+00:00,25.313333333333333,False
2025-01-19 00:00:00+00:00,19.736842105263158,False
2025-01-20 00:00:00+00:00,15.621052631578948,False
2025-01-21 00:00:00+00:00,43.32105263157895,False
2025-01-22 00:00:00+00:00,41.650000000000006,False
2025-01-23 00:00:00+00:00,29.42105263157895,False
2025-01-24 00:00:00+00:00,19.257894736842104,False
2025-01-25 00:00:00+00:00,73.225,False
2025-01-26 00:00:00+00:00,49.77894736842105,False
2025-01-27 00:00:00+00:00,49.13333333333333,False
2025-01-28 00:00:00+00:00,54.91428571428572,False
2025-01-29 00:00:00+00:00,49.36470588235294,False
2025-01-30 00:00:00+00:00,58.739999999999995,False
2025-01-31 00:00:00+00:00,48.72222222222222,False
2025-02-01 00:00:00+00:00,46.60526315789474,False
2025-02-02 00:00:00+00:00,36.235,False
2025-02-03 00:00:00+00:00,45.986666666666665,False
2025-02-04 00:00:00+00:00,37.805263157894736,False
2025-02-05 00:00:00+00:00,47.37058823529412,False
2025-02-06 00:00:00+00:00,47.166666666666664,False
2025-02-07 00:00:00+00:00,50.219047619047615,False
2025-02-08 00:00:00+00:00,65.765,False
2025-02-09 00:00:00+00:00,44.239999999999995,False
2025-02-10 00:00:00+00:00,34.861111111111114,False
2025-02-11 00:00:00+00:00,46.285000000000004,False
2025-02-12 00:00:00+00:00,40.31818181818182,False
2025-02-13 00:00:00+00:00,31.995238095238093,False
2025-02-14 00:00:00+00:00,57.75789473684211,False
2025-02-15 00:00:00+00:00,52.36818181818182,False
2025-02-16 00:00:00+00:00,36.255,False
2025-02-17 00:00:00+00:00,32.6,False
2025-02-18 00:00:00+00:00,29.84444444444445,False
2025-02-19 00:00:00+00:00,48.12777777777777,False
2025-02-20 00:00:00+00:00,44.644444444444446,False
2025-02-21 00:00:00+00:00,35.55,False
2025-02-22 00:00:00+00:00,69.1125,False
2025-02-23 00:00:00+00:00,48.21176470588235,False
2025-02-24 00:00:00+00:00,19.025,False
2025-02-25 00:00:00+00:00,53.620000000000005,False
2025-02-26 00:00:00+00:00,60.0,False
2025-02-27 00:00:00+00:00,52.339999999999996,False
2025-02-28 00:00:00+00:00,77.03333333333333,False
2025-03-01 00:00:00+00:00,68.9,False
2025-03-02 00:00:00+00:00,60.76666666666667,False
2025-03-03 00:00:00+00:00,56.05,False
2025-03-04 00:00:00+00:00,72.64444444444445,False
2025-03-05 00:00:00+00:00,52.839999999999996,False
2025-03-06 00:00:00+00:00,77.32105263157894,False
2025-03-07 00:00:00+00:00,77.50555555555555,False
2025-03-08 00:00:00+00:00,82.13684210526316,False
2025-03-09 00:00:00+00:00,84.66190476190476,False
2025-03-10 00:00:00+00:00,70.42222222222222,False
2025-03-11 00:00:00+00:00,61.214999999999996,False
2025-03-12 00:00:00+00:00,50.50526315789474,False
2025-03-13 00:00:00+00:00,52.96666666666667,False
2025-03-14 00:00:00+00:00,55.611111111111114,False
2025-03-15 00:00:00+00:00,47.078947368421055,False
2025-03-16 00:00:00+00:00,41.99473684210526,False
2025-03-17 00:00:00+00:00,51.720000000000006,False
2025-03-18 00:00:00+00:00,61.373684210526314,False
2025-03-19 00:00:00+00:00,54.375,False
2025-03-20 00:00:00+00:00,51.57619047619047,False
2025-03-21 00:00:00+00:00,74.94736842105263,False
2025-03-22 00:00:00+00:00,86.16842105263159,False
2025-03-23 00:00:00+00:00,64.22,False
2025-03-24 00:00:00+00:00,60.58,False
2025-03-25 00:00:00+00:00,47.76428571428572,False
2025-03-26 00:00:00+00:00,85.02499999999999,False
2025-03-27 00:00:00+00:00,66.98235294117647,False
2025-03-28 00:00:00+00:00,71.86666666666666,False
2025-03-29 00:00:00+00:00,81.4695652173913,False
2025-03-30 00:00:00+00:00,89.51,False
2025-03-31 00:00:00+00:00,88.91176470588235,False
2025-04-01 00:00:00+00:00,88.28333333333333,False
2025-04-02 00:00:00+00:00,78.08947368421053,False
2025-04-03 00:00:00+00:00,69.36190476190477,False
2025-04-04 00:00:00+00:00,61.41904761904762,False
2025-04-05 00:00:00+00:00,67.91052631578947,False
2025-04-06 00:00:00+00:00,90.0,False
2025-04-07 00:00:00+00:00,77.8875,False
2025-04-08 00:00:00+00:00,90.09285714285714,False
2025-04-09 00:00:00+00:00,81.14375,False
2025-04-10 00:00:00+00:00,61.62777777777777,False
2025-04-11 00:00:00+00:00,77.13888888888889,False
2025-04-12 00:00:00+00:00,83.63333333333334,False
2025-04-13 00:00:00+00:00,59.4388888888889,False
2025-04-14 00:00:00+00:00,57.46666666666667,False
2025-04-15 00:00:00+00:00,68.31,False
2025-04-16 00:00:00+00:00,49.62777777777777,False
2025-04-17 00:00:00+00:00,62.045,False
2025-04-18 00:00:00+00:00,72.43157894736842,False
2025-04-19 00:00:00+00:00,84.44,False
2025-04-20 00:00:00+00:00,68.61666666666666,False
2025-04-21 00:00:00+00:00,64.0,False
2025-04-22 00:00:00+00:00,50.17999999999999,False
2025-04-23 00:00:00+00:00,71.67777777777778,False
2025-04-24 00:00:00+00:00,72.52105263157895,False
2025-04-25 00:00:00+00:00,88.66842105263159,False
2025-04-26 00:00:00+00:00,74.65294117647058,False
2025-04-27 00:00:00+00:00,66.625,False
2025-04-28 00:00:00+00:00,55.413333333333334,False
2025-04-29 00:00:00+00:00,72.35,False
2025-04-30 00:00:00+00:00,72.79333333333334,False
2025-05-01 00:00:00+00:00,88.3875,False
2025-05-02 00:00:00+00:00,54.42,False
2025-05-03 00:00:00+00:00,63.43,False
2025-05-04 00:00:00+00:00,72.44,False
2025-05-05 00:00:00+00:00,49.43571428571429,False
2025-05-06 00:00:00+00:00,48.973333333333336,False
2025-05-07 00:00:00+00:00,49.37647058823529,False
2025-05-08 00:00:00+00:00,69.28571428571429,False
2025-05-09 00:00:00+00:00,70.23157894736842,False
2025-05-10 00:00:00+00:00,80.55499999999999,False
2025-05-11 00:00:00+00:00,76.70952380952382,False
2025-05-12 00:00:00+00:00,69.05,False
2025-05-13 00:00:00+00:00,66.6590909090909,False
2025-05-14 00:00:00+00:00,68.45,False
2025-05-15 00:00:00+00:00,95.5142857142857,False
2025-05-16 00:00:00+00:00,100.67142857142858,False
2025-05-17 00:00:00+00:00,89.41818181818182,False
2025-05-18 00:00:00+00:00,93.51428571428572,False
2025-05-19 00:00:00+00:00,78.97999999999999,False
2025-05-20 00:00:00+00:00,82.95,False
2025-05-21 00:00:00+00:00,92.57058823529412,False
2025-05-22 00:00:00+00:00,76.51578947368421,False
2025-05-23 00:00:00+00:00,86.02631578947368,False
2025-05-24 00:00:00+00:00,93.01666666666667,False
2025-05-25 00:00:00+00:00,81.49473684210527,False
2025-05-26 00:00:00+00:00,75.12352941176471,False
2025-05-27 00:00:00+00:00,81.45,False
2025-05-28 00:00:00+00:00,76.7235294117647,False
2025-05-29 00:00:00+00:00,74.61764705882354,False
2025-05-30 00:00:00+00:00,93.22222222222223,False
2025-05-31 00:00:00+00:00,84.705,False
2025-06-01 00:00:00+00:00,79.38,False
2025-06-02 00:00:00+00:00,61.120000000000005,False
2025-06-03 00:00:00+00:00,67.49473684210527,False
2025-06-04 00:00:00+00:00,73.33888888888889,False
2025-06-05 00:00:00+00:00,60.4,False
2025-06-06 00:00:00+00:00,69.98235294117647,False
2025-06-07 00:00:00+00:00,56.945454545454545,False
2025-06-08 00:00:00+00:00,82.525,False
2025-06-09 00:00:00+00:00,96.33846153846154,False
2025-06-10 00:00:00+00:00,108.1,False
2025-06-11 00:00:00+00:00,152.85625,False
2025-06-12 00:00:00+00:00,116.73571428571428,False
2025-06-13 00:00:00+00:00,90.73125,False
2025-06-14 00:00:00+00:00,108.0076923076923,False
2025-06-15 00:00:00+00:00,76.35714285714286,False
2025-06-16 00:00:00+00:00,82.53333333333333,False
2025-06-17 00:00:00+00:00,92.23333333333333,False
2025-06-18 00:00:00+00:00,120.04705882352941,False
2025-06-19 00:00:00+00:00,98.55,False
2025-06-20 00:00:00+00:00,102.27000000000001,False
2025-06-21 00:00:00+00:00,119.80000000000001,False
2025-06-22 00:00:00+00:00,97.89444444444445,False
2025-06-23 00:00:00+00:00,86.20625,False
2025-06-24 00:00:00+00:00,85.6125,False
2025-06-25 00:00:00+00:00,85.8111111111111,False
2025-06-26 00:00:00+00:00,80.2625,False
2025-06-27 00:00:00+00:00,83.9047619047619,False
2025-06-28 00:00:00+00:00,84.66842105263159,False
2025-06-29 00:00:00+00:00,99.45,False
2025-06-30 00:00:00+00:00,92.78333333333335,False
2025-07-01 00:00:00+00:00,104.8375,False
2025-07-02 00:00:00+00:00,85.26666666666667,False
2025-07-03 00:00:00+00:00,85.05942028985507,True
2025-07-04 00:00:00+00:00,84.85217391304347,True
2025-07-05 00:00:00+00:00,84.64492753623189,True
2025-07-06 00:00:00+00:00,84.4376811594203,True
2025-07-07 00:00:00+00:00,84.2304347826087,True
2025-07-08 00:00:00+00:00,84.0231884057971,True
2025-07-09 00:00:00+00:00,83.8159420289855,True
2025-07-10 00:00:00+00:00,83.6086956521739,True
2025-07-11 00:00:00+00:00,83.40144927536232,True
2025-07-12 00:00:00+00:00,83.19420289855073,True
2025-07-13 00:00:00+00:00,82.98695652173913,True
2025-07-14 00:00:00+00:00,82.77971014492753,True
2025-07-15 00:00:00+00:00,82.57246376811594,True
2025-07-16 00:00:00+00:00,82.36521739130434,True
2025-07-17 00:00:00+00:00,82.15797101449276,True
2025-07-18 00:00:00+00:00,81.95072463768116,True
2025-07-19 00:00:00+00:00,81.74347826086957,True
